ltable_id,rtable_id,gold
3198,1704,0
3227,985,0
3227,1176,0
3235,2564,0
3259,2175,0
3277,2698,1
3280,727,0
3282,3462,0
3296,1660,0
3331,1052,1
3334,253,1
3343,253,0
3346,1425,1
3356,2937,0
3365,1966,0
3366,371,1
3367,910,0
3385,1596,0
3386,1186,0
3386,1899,0
3387,1029,0
3391,1144,0
3391,2161,0
3394,480,1
3399,373,1
3415,2862,1
3419,1051,0
3443,820,1
3446,658,0
3446,801,0
3461,342,1
3464,3305,0
3498,523,0
3507,644,0
3511,1392,0
3511,3158,0
3511,3523,0
3534,3334,0
3538,155,0
3560,453,1
3566,3501,1
3570,705,0
3588,1009,0
3609,653,0
3615,234,0
3615,628,0
3615,1638,0
3615,3449,0
3615,3515,0
3615,3611,0
3634,2619,1
3639,2829,1
3644,1447,0
3666,702,1
3676,9,0
3676,3325,0
3677,230,1
3681,204,1
3688,9,0
3688,107,0
3688,334,0
3688,446,0
3688,537,0
3699,151,0
3699,1592,0
3704,323,0
3716,3696,0
3718,1712,0
3718,1921,0
3718,2831,0
3718,3611,0
3730,1940,1
3738,114,0
3738,194,0
3738,326,0
3738,2161,0
3738,2542,0
3738,2662,0
3738,3449,0
3743,34,1
3747,607,0
3752,463,0
3752,826,0
3752,1232,0
3758,2399,0
3777,1392,0
3784,699,1
3796,2522,1
3798,458,0
3807,3178,0
3825,527,0
3825,1020,0
3836,2348,0
3845,642,0
3857,157,1
3862,36,0
3862,2137,0
3867,143,1
3871,3166,1
3888,180,1
3901,410,1
3918,2392,0
3918,3562,0
3942,2525,0
3953,1571,0
