ltable_id,rtable_id,gold
1772,4470,0
1781,8397,0
1799,4130,0
1803,4148,0
1809,4597,0
1814,4484,0
1835,4106,0
1835,4107,0
1835,8129,0
1835,9005,0
1841,4467,0
1852,4476,0
1862,5058,0
1863,4515,0
1865,5012,0
1898,4464,0
1898,8720,0
1911,4521,0
1924,4812,0
1930,4469,0
1931,4474,0
1931,8022,0
1937,4462,0
1961,4478,0
1961,6432,0
1976,3791,0
1976,4457,0
1977,7207,0
1993,4460,0
1999,4496,0
2005,4500,0
2014,4803,0
2025,6225,0
2025,8670,0
2027,4492,0
2037,6946,0
2043,4493,0
2050,9942,0
2053,3575,0
2053,4713,0
2053,6296,0
2053,7395,0
2053,8973,0
2053,10013,0
2054,4491,0
2058,4452,0
2063,3841,0
2063,4463,0
2066,4738,0
2072,4903,0
2075,6854,0
2083,4486,0
2092,4477,0
2096,4819,0
2106,4746,0
2106,5954,0
2133,8976,0
2156,4781,0
2157,4741,0
2162,4731,0
2164,4778,0
2167,4453,0
2171,7778,0
2186,4815,0
2187,5102,0
2191,4722,0
2193,4720,0
2196,4754,0
2196,6573,0
2199,5426,0
2201,5828,0
2206,4985,0
2208,4764,0
2225,9064,0
2228,4774,0
2245,4770,0
2245,9352,0
2246,5019,0
2248,4796,0
2252,4875,0
2254,4808,0
2255,6374,0
2255,7041,0
2255,9828,0
2259,4726,0
2265,4775,0
2276,4744,0
2277,6572,0
2277,7063,0
2281,5283,0
2282,4721,0
2287,4810,0
2295,5424,0
2308,4982,0
2308,6172,0
2314,4038,0
2320,5093,0
2321,5007,0
2332,4724,0
2338,4723,0
2338,6798,0
2338,9593,0
2339,4732,0
2339,9467,0
2346,4734,0
2351,4773,0
2352,4765,0
2358,4776,0
2359,5044,0
2366,5045,0
2370,9381,0
2370,9437,0
2374,6522,0
2380,9146,0
2382,4997,0
2383,7384,0
2383,8464,0
2386,4981,0
2396,5025,0
2396,8709,0
2405,4978,0
2406,5009,0
2411,4998,0
2420,4989,0
2431,8405,0
2432,4993,0
2439,4272,0
2455,4177,0
2460,4990,0
2471,5375,0
2471,5906,0
2471,9690,0
2479,4061,0
2479,5000,0
2480,5006,0
2480,7933,0
2481,5343,0
2482,9495,0
2489,10219,0
2494,4991,0
2501,3986,0
2502,3778,0
2511,4984,0
2524,4983,0
2531,5355,0
2540,5039,0
2540,5451,0
2544,4269,0
2544,4992,0
2548,7486,0
2550,5028,0
2575,5008,0
2578,5237,0
2579,5243,0
2584,3983,0
2590,5590,0
2594,5329,0
2605,5324,0
2606,5362,0
2607,8565,0
2615,3672,0
2615,5790,0
2617,10355,0
2632,5270,0
2635,5240,0
2646,5003,0
2648,5050,0
2649,5269,0
2668,5325,0
2679,5280,0
2686,5304,0
2699,5490,0
2744,5241,0
2764,5250,0
2766,5743,0
2767,5293,0
2794,5262,0
2800,4182,0
2800,5273,0
2802,6886,0
2808,5285,0
2819,5298,0
2823,6812,0
2823,7296,0
2823,9863,0
2830,9388,0
2831,5505,0
2832,5548,0
2832,8955,0
2835,5470,0
2835,8910,0
2845,5518,0
2848,5246,0
2852,5263,0
2862,5292,0
2867,5475,0
2870,5504,0
2892,5547,0
2902,5578,0
2902,6019,0
2905,5466,0
2912,6055,0
2915,5559,0
2920,5556,0
2933,5467,0
2936,8514,0
2944,5533,0
2946,5488,0
2969,5499,0
2971,5734,0
2979,5508,0
2987,5515,0
2990,5454,0
2990,8703,0
2995,5520,0
2998,5597,0
3003,5464,0
3006,5455,0
3009,5452,0
3019,4752,0
3019,5461,0
3021,5498,0
3028,5457,0
3036,5485,0
3042,5486,0
3044,5450,0
3049,7343,0
3050,6423,0
3051,5523,0
3054,5039,0
3054,5451,0
3056,5647,0
3056,6142,0
3056,6434,0
3057,5654,0
3057,6830,0
3071,4651,0
3071,5675,0
3071,7194,0
3087,5456,0
3090,6962,0
3097,5720,0
3099,5995,0
3109,3628,0
3119,5479,0
3138,5674,0
3143,10153,0
3153,5620,0
3153,5928,0
3172,5668,0
3232,6812,0
3232,7296,0
3232,9863,0
3268,6522,0
3269,9146,0
3279,9064,0
3286,9942,0
3317,10366,0
3344,10438,0
3345,10237,0
3346,8470,0
3366,4638,0
3366,5699,0
3378,4837,0
3379,8320,0
3405,8628,0
3418,9397,0
3421,10126,0
3433,10138,0
3433,10139,0
3440,5821,0
3449,8915,0
3459,5993,0
3459,9952,0
3468,4259,0
3478,9756,0
3487,10232,0
3514,10459,0
